Date [UTC], Time [UTC], Illuminance [lux], Temperature [°C], Humidity [%], CO2 [ppm], TVOC [ppb], Latitude [°], Longitude [°], Satellites [-], Speed [m/s], Altitude [m], Roll [°], Pitch [°], Heading [°], Wind speed [m/s], Wind angle [°], Wind temp. [°C]
2023-03-30, 12:19:01.785, 410.25, 15.98, 50.62, 400, 953, 46.52112579, 6.56498003, 12, 0.05, 415.7, 2.1, -2.3, 359.7, 0.6, 188, 16
2023-03-30, 12:19:02.891, 411.07, 15.97, 50.65, 400, 903, 46.52112579, 6.56498003, 12, 0.07, 415.7, 2.1, -2.2, 358.9, 0.7, 157, 16
2023-03-30, 12:19:03.996, 411.07, 16.00, 50.62, 400, 909, 46.52112579, 6.56498003, 11, 0.05, 415.7, 2.0, -2.2, 359.3, 0.9, 122, 16
2023-03-30, 12:19:05.106, 410.55, 16.00, 50.65, 400, 921, 46.52112579, 6.56498003, 11, 0.07, 415.7, 2.0, -2.3, 359.5, 0.9, 126, 16
2023-03-30, 12:19:06.210, 410.55, 15.96, 50.63, 400, 892, 46.52112579, 6.56497812, 11, 0.04, 415.7, 2.2, -2.4, 359.1, 1.2, 169, 16
2023-03-30, 12:19:07.318, 410.55, 15.96, 50.64, 400, 929, 46.52112579, 6.56497812, 11, 0.04, 415.7, 2.0, -2.1, 359.4, 1.4, 164, 16
2023-03-30, 12:19:08.423, 411.07, 15.96, 50.63, 400, 870, 46.52112579, 6.56497812, 11, 0.02, 415.7, 2.1, -2.3, 359.6, 1.2, 164, 16
2023-03-30, 12:19:09.532, 412.18, 15.96, 50.56, 400, 852, 46.52112579, 6.56497717, 11, 0.17, 415.7, 2.1, -2.3, 0.1, 1.0, 181, 16
2023-03-30, 12:19:10.638, 411.36, 15.96, 50.58, 400, 866, 46.52112579, 6.56497478, 11, 0.04, 415.7, 2.0, -2.4, 359.8, 1.0, 181, 16
2023-03-30, 12:19:11.744, 412.18, 15.97, 50.58, 400, 856, 46.52112579, 6.56497717, 11, 0.04, 415.7, 1.9, -2.2, 359.2, 0.8, 195, 16
2023-03-30, 12:19:12.851, 412.18, 15.98, 50.58, 400, 818, 46.52112579, 6.56497478, 11, 0.13, 415.7, 2.1, -2.4, 358.0, 0.8, 163, 16
2023-03-30, 12:19:13.958, 408.62, 15.97, 50.61, 400, 814, 46.52112579, 6.56497478, 11, 0.11, 415.7, 2.1, -2.3, 359.0, 0.8, 186, 16
2023-03-30, 12:19:15.066, 409.14, 15.96, 50.58, 400, 852, 46.52113342, 6.56497478, 11, 0.05, 415.7, 2.1, -2.4, 359.0, 1.1, 194, 16
2023-03-30, 12:19:16.172, 410.25, 15.97, 50.59, 400, 820, 46.52113342, 6.56497478, 11, 0.09, 415.7, 2.0, -2.2, 359.7, 1.1, 166, 16
2023-03-30, 12:19:17.280, 409.44, 15.98, 50.55, 400, 836, 46.52112579, 6.56497288, 11, 0.02, 415.7, 2.1, -2.3, 359.8, 1.2, 181, 16
2023-03-30, 12:19:18.385, 411.07, 15.98, 50.59, 400, 778, 46.52112579, 6.56497288, 11, 0.08, 415.7, 2.1, -2.3, 0.3, 1.0, 185, 16
2023-03-30, 12:19:20.716, 412.18, 15.96, 50.58, 400, 824, 46.52112579, 6.56497717, 11, 0.23, 415.7, 2.1, -2.4, 359.0, 0.4, 195, 16
2023-03-30, 12:19:21.816, 412.18, 15.94, 50.54, 400, 830, 46.52112579, 6.56497812, 11, 0.09, 415.7, 2.1, -2.4, 359.4, 0.8, 186, 16
2023-03-30, 12:19:22.918, 411.36, 15.97, 50.61, 400, 774, 46.52112579, 6.56497812, 11, 0.14, 415.7, 2.1, -2.3, 359.4, 1.3, 158, 16
2023-03-30, 12:19:24.021, 412.18, 15.96, 50.58, 400, 796, 46.52112579, 6.56498003, 11, 0.15, 415.7, 2.1, -2.4, 0.2, 1.2, 181, 16
2023-03-30, 12:19:25.123, 409.21, 15.96, 50.58, 400, 761, 46.52112579, 6.56497192, 11, 0.11, 415.8, 2.0, -2.2, 359.2, 1.2, 189, 16
2023-03-30, 12:19:26.227, 405.94, 15.94, 50.63, 400, 772, 46.52112579, 6.56496191, 11, 0.10, 415.8, 2.1, -2.3, 359.5, 1.4, 187, 16
2023-03-30, 12:19:27.330, 332.01, 15.94, 50.61, 400, 733, 46.52113342, 6.56495857, 11, 0.07, 415.8, 2.0, -2.3, 359.9, 1.2, 187, 16
2023-03-30, 12:19:28.437, 413.58, 15.96, 50.59, 400, 705, 46.52113342, 6.56495142, 11, 0.10, 415.9, 2.0, -2.2, 359.3, 1.5, 181, 16
2023-03-30, 12:19:29.545, 405.58, 15.98, 50.62, 400, 725, 46.52114105, 6.56495142, 10, 0.05, 415.9, 2.0, -2.2, 359.5, 1.4, 187, 16
2023-03-30, 12:19:30.650, 415.38, 15.96, 50.62, 400, 721, 46.52114105, 6.56494951, 10, 0.10, 415.9, 2.1, -2.4, 359.4, 1.1, 198, 16
2023-03-30, 12:19:31.756, 416.85, 15.94, 50.61, 400, 701, 46.52114105, 6.56494951, 10, 0.10, 415.9, 2.0, -2.3, 359.8, 1.2, 167, 16
2023-03-30, 12:19:32.863, 415.28, 15.96, 50.61, 400, 696, 46.52114105, 6.56494856, 10, 0.11, 415.9, 1.9, -2.2, 359.2, 1.3, 198, 16
2023-03-30, 12:19:33.970, 412.24, 15.93, 50.61, 400, 697, 46.52114105, 6.56494665, 10, 0.10, 415.9, 2.1, -2.3, 359.6, 1.1, 208, 16
2023-03-30, 12:19:35.078, 416.03, 15.94, 50.60, 400, 698, 46.52114105, 6.56494522, 10, 0.10, 415.9, 2.0, -2.6, 359.1, 1.0, 168, 16
2023-03-30, 12:44:55.802, 778.46, 16.83, 49.99, 400, 909, 46.51869965, 6.56786489, 10, 0.01, 400.1, 1.3, -1.7, 356.8, 0.7, 269, 17
2023-03-30, 12:44:56.910, 795.96, 16.87, 49.97, 400, 909, 46.51869965, 6.56786489, 10, 0.01, 400.1, 1.4, -2.0, 357.3, 1.1, 283, 17
2023-03-30, 12:44:58.016, 815.41, 16.83, 49.91, 400, 929, 46.51869965, 6.56786489, 11, 0.00, 400.1, 1.4, -1.8, 356.5, 1.1, 273, 17
2023-03-30, 12:44:59.123, 823.54, 16.82, 49.89, 400, 923, 46.51869965, 6.56786489, 10, 0.01, 400.1, 1.2, -1.9, 356.3, 1.2, 269, 17
2023-03-30, 12:45:00.229, 831.14, 16.82, 49.85, 400, 933, 46.51869965, 6.56786489, 10, 0.04, 400.1, 1.6, -1.9, 357.1, 0.8, 269, 17
2023-03-30, 12:45:01.337, 833.20, 16.80, 49.79, 400, 917, 46.51869965, 6.56786489, 10, 0.05, 400.1, 1.5, -1.8, 357.6, 1.2, 273, 17
2023-03-30, 12:45:02.443, 834.08, 16.79, 49.78, 400, 907, 46.51869965, 6.56786489, 8, 0.02, 400.1, 1.4, -2.1, 357.5, 1.2, 272, 17
2023-03-30, 12:45:03.548, 834.67, 16.77, 49.70, 400, 925, 46.51869965, 6.56786489, 9, 0.02, 400.0, 1.4, -1.9, 358.1, 1.1, 285, 17
2023-03-30, 12:45:04.657, 836.60, 16.80, 49.66, 400, 897, 46.51869965, 6.56786299, 9, 0.02, 399.8, 1.5, -1.7, 356.6, 1.1, 269, 17
2023-03-30, 12:45:05.765, 837.71, 16.79, 49.60, 400, 903, 46.51869965, 6.56786203, 9, 0.02, 399.9, 1.4, -1.8, 357.6, 1.2, 276, 17
2023-03-30, 12:45:06.870, 837.18, 16.77, 49.56, 400, 919, 46.51869965, 6.56785774, 9, 0.01, 400.0, 1.5, -2.0, 356.5, 1.0, 276, 17
2023-03-30, 12:45:07.976, 837.48, 16.77, 49.49, 400, 939, 46.51869965, 6.56785774, 11, 0.00, 400.1, 1.5, -1.7, 358.0, 1.2, 276, 17
2023-03-30, 12:45:09.085, 839.11, 16.77, 49.47, 400, 927, 46.51869965, 6.56785679, 10, 0.01, 400.2, 1.4, -1.8, 357.5, 1.1, 273, 17
2023-03-30, 12:45:10.190, 837.77, 16.76, 49.39, 400, 943, 46.51869965, 6.56785202, 8, 0.03, 400.3, 1.5, -2.0, 357.8, 0.8, 269, 17
2023-03-30, 12:45:11.296, 838.59, 16.76, 49.37, 400, 888, 46.51869965, 6.56784964, 7, 0.03, 400.6, 1.4, -1.8, 357.6, 0.8, 257, 17
2023-03-30, 12:45:12.403, 839.40, 16.73, 49.34, 400, 909, 46.51869965, 6.56784868, 8, 0.02, 400.7, 1.4, -1.8, 358.3, 0.9, 286, 17
2023-03-30, 12:45:13.509, 840.22, 16.75, 49.36, 400, 882, 46.51869965, 6.56784439, 9, 0.01, 400.8, 1.3, -1.9, 356.7, 0.8, 283, 17
2023-03-30, 12:45:14.613, 840.51, 16.75, 49.28, 400, 897, 46.51871109, 6.56783962, 9, 0.03, 401.1, 1.5, -1.9, 356.3, 1.0, 284, 17
2023-03-30, 12:45:15.718, 840.81, 16.76, 49.31, 400, 933, 46.51871109, 6.56783676, 9, 0.02, 401.2, 1.5, -1.9, 358.3, 1.0, 291, 17
2023-03-30, 12:45:16.820, 840.28, 16.76, 49.31, 400, 915, 46.51871109, 6.56783676, 9, 0.02, 401.2, 1.4, -1.9, 357.3, 0.8, 292, 17
2023-03-30, 12:45:17.925, 841.92, 16.77, 49.30, 400, 909, 46.51871109, 6.56783533, 10, 0.01, 401.1, 1.5, -1.9, 357.9, 0.8, 287, 17
2023-03-30, 12:45:19.029, 841.39, 16.76, 49.23, 400, 937, 46.51871109, 6.56783533, 10, 0.01, 401.1, 1.4, -1.9, 357.6, 0.8, 298, 17
2023-03-30, 12:45:20.134, 843.03, 16.75, 49.27, 400, 919, 46.51871109, 6.56783676, 10, 0.05, 401.2, 1.4, -2.1, 356.9, 0.5, 298, 17
2023-03-30, 12:45:21.237, 842.50, 16.76, 49.26, 400, 975, 46.51871109, 6.56783342, 10, 0.01, 401.1, 1.3, -1.9, 358.6, 0.6, 344, 17
2023-03-30, 12:45:22.342, 844.14, 16.76, 49.27, 400, 941, 46.51871872, 6.56783152, 10, 0.06, 401.0, 1.4, -1.9, 358.9, 0.7, 0, 17
2023-03-30, 12:45:23.448, 843.61, 16.73, 49.23, 400, 903, 46.51871109, 6.56783056, 10, 0.03, 400.9, 1.4, -1.7, 358.3, 0.3, 44, 17
2023-03-30, 12:45:24.555, 844.72, 16.76, 49.26, 400, 907, 46.51871109, 6.56782818, 10, 0.04, 400.6, 1.4, -1.7, 356.8, 0.1, 63, 17
2023-03-30, 12:45:25.661, 845.02, 16.79, 49.22, 400, 957, 46.51871109, 6.56782532, 10, 0.02, 400.5, 1.4, -1.9, 356.5, 0.1, 89, 17
2023-03-30, 12:45:26.768, 846.65, 16.77, 49.23, 400, 919, 46.51869965, 6.56782532, 10, 0.01, 400.4, 1.4, -1.8, 357.5, 0.1, 89, 17
2023-03-30, 12:45:27.901, 846.13, 16.77, 49.22, 400, 943, 46.51869965, 6.56782341, 11, 0.01, 400.2, 1.4, -2.1, 357.5, 0.3, 114, 17
2023-03-30, 12:45:29.005, 847.76, 16.80, 49.18, 400, 937, 46.51869965, 6.56782341, 11, 0.01, 400.1, 1.5, -2.1, 357.1, 0.4, 105, 17
2023-03-30, 12:45:30.109, 848.05, 16.82, 49.24, 400, 933, 46.51869965, 6.56782341, 11, 0.02, 399.9, 1.3, -1.8, 357.0, 0.1, 89, 17
2023-03-30, 12:45:31.216, 848.35, 16.80, 49.23, 400, 886, 46.51869965, 6.56782341, 11, 0.02, 399.6, 1.3, -1.9, 357.6, 0.1, 107, 17
2023-03-30, 12:45:32.321, 849.16, 16.80, 49.25, 400, 909, 46.51869965, 6.56782532, 10, 0.03, 399.4, 1.3, -1.8, 358.3, 0.3, 134, 17
2023-03-30, 12:45:33.428, 849.46, 16.82, 49.26, 400, 870, 46.51869202, 6.56782007, 10, 0.06, 399.1, 1.3, -1.8, 358.3, 0.4, 141, 17
2023-03-30, 12:45:34.535, 849.75, 16.83, 49.20, 400, 895, 46.51869965, 6.56782150, 9, 0.05, 399.0, 1.4, -1.7, 357.5, 0.0, 317, 17
2023-03-30, 12:45:35.641, 851.38, 16.82, 49.20, 400, 854, 46.51869965, 6.56782007, 9, 0.04, 398.5, 1.5, -1.9, 358.3, 0.1, 317, 17
2023-03-30, 12:45:36.747, 851.68, 16.85, 49.18, 400, 892, 46.51869202, 6.56782007, 9, 0.01, 398.3, 1.4, -1.9, 357.5, 0.0, 44, 17
2023-03-30, 12:45:37.853, 851.97, 16.85, 49.18, 400, 901, 46.51869202, 6.56782007, 9, 0.05, 398.1, 1.5, -1.7, 357.5, 0.2, 305, 17
2023-03-30, 12:45:38.959, 853.60, 16.86, 49.16, 400, 913, 46.51868439, 6.56781816, 11, 0.01, 398.0, 1.5, -1.9, 357.5, 0.1, 134, 17
2023-03-30, 12:45:40.068, 853.90, 16.85, 49.14, 400, 888, 46.51868439, 6.56781626, 11, 0.02, 397.9, 1.3, -1.8, 357.6, 0.3, 144, 17
2023-03-30, 12:45:41.174, 854.19, 16.86, 49.10, 400, 844, 46.51868439, 6.56781530, 10, 0.02, 397.6, 1.5, -1.9, 357.6, 0.3, 144, 17
2023-03-30, 12:45:42.282, 853.67, 16.89, 49.10, 400, 840, 46.51868439, 6.56781292, 10, 0.03, 397.3, 1.4, -1.8, 357.6, 0.4, 89, 17
2023-03-30, 12:45:43.388, 855.30, 16.86, 49.10, 400, 842, 46.51869202, 6.56781292, 10, 0.04, 397.1, 1.4, -2.0, 357.8, 0.6, 71, 17
2023-03-30, 12:45:44.495, 855.59, 16.86, 49.06, 400, 862, 46.51869202, 6.56781292, 10, 0.02, 396.8, 1.3, -1.8, 356.7, 0.2, 44, 17
2023-03-30, 12:45:45.602, 857.22, 16.87, 49.05, 400, 862, 46.51869202, 6.56781197, 10, 0.05, 396.4, 1.4, -1.9, 356.8, 0.1, 0, 17
2023-03-30, 12:45:46.709, 857.52, 16.87, 49.02, 400, 880, 46.51869202, 6.56781006, 10, 0.01, 396.0, 1.5, -2.0, 357.6, 0.2, 298, 17
2023-03-30, 12:45:47.818, 857.81, 16.87, 49.06, 400, 888, 46.51869202, 6.56780720, 11, 0.07, 395.9, 1.5, -1.9, 357.6, 0.2, 305, 17
2023-03-30, 12:45:48.922, 859.44, 16.87, 49.05, 400, 878, 46.51869202, 6.56780481, 11, 0.01, 395.8, 1.3, -1.9, 357.3, 0.1, 298, 17
2023-03-30, 12:45:50.026, 858.92, 16.90, 49.02, 400, 895, 46.51869202, 6.56780481, 11, 0.01, 395.7, 1.4, -1.9, 358.4, 0.1, 269, 17
2023-03-30, 12:45:51.130, 857.58, 16.90, 49.02, 400, 929, 46.51869202, 6.56780291, 11, 0.03, 395.5, 1.3, -1.9, 357.8, 0.1, 298, 17
2023-03-30, 12:45:52.236, 856.77, 16.89, 49.01, 400, 929, 46.51869202, 6.56780195, 11, 0.01, 395.6, 1.3, -1.9, 357.3, 0.1, 337, 17
2023-03-30, 12:45:53.340, 852.92, 16.87, 49.01, 400, 878, 46.51871872, 6.56780481, 11, 0.06, 395.9, 1.5, -1.9, 357.6, 0.1, 337, 17
2023-03-30, 12:45:54.442, 838.68, 16.90, 49.00, 400, 941, 46.51871872, 6.56780291, 11, 0.02, 395.6, 1.5, -1.7, 357.5, 0.2, 269, 17
2023-03-30, 12:46:39.446, 1420.53, 16.96, 48.97, 400, 864, 46.51869965, 6.56779194, 10, 0.01, 395.0, 1.7, -2.3, 0.8, 0.4, 301, 17
2023-03-30, 12:46:40.551, 1422.45, 16.95, 49.02, 400, 868, 46.51869965, 6.56779194, 10, 0.01, 395.0, 1.6, -2.4, 1.3, 0.7, 334, 17
2023-03-30, 12:46:41.661, 2509.33, 16.95, 48.98, 400, 850, 46.51869965, 6.56779194, 10, 0.00, 395.0, 1.7, -2.4, 0.9, 0.4, 261, 17
2023-03-30, 12:46:42.768, 2558.58, 16.93, 49.00, 400, 852, 46.51869965, 6.56779194, 10, 0.01, 395.0, 1.5, -2.6, 0.8, 0.5, 306, 17
2023-03-30, 12:46:43.873, 2515.73, 16.96, 48.97, 400, 846, 46.51869965, 6.56779194, 10, 0.01, 395.0, 1.7, -2.5, 1.0, 0.4, 0, 17
2023-03-30, 12:46:44.982, 2510.08, 16.93, 48.94, 400, 850, 46.51869965, 6.56779194, 11, 0.00, 395.0, 1.6, -2.6, 0.9, 0.6, 28, 17
2023-03-30, 12:46:46.087, 2508.38, 16.90, 48.96, 400, 834, 46.51869965, 6.56779194, 10, 0.01, 395.1, 1.5, -2.3, 1.0, 0.7, 54, 17
2023-03-30, 12:46:47.195, 2503.19, 16.92, 48.92, 400, 836, 46.51869965, 6.56779385, 10, 0.05, 395.3, 1.6, -2.1, 0.4, 1.9, 2, 17
2023-03-30, 12:46:48.304, 2500.68, 16.86, 48.91, 400, 774, 46.51869965, 6.56779194, 10, 0.02, 395.5, 1.6, -2.2, 0.6, 2.2, 346, 17
2023-03-30, 12:46:49.411, 2496.83, 16.90, 48.87, 400, 830, 46.51869965, 6.56779194, 10, 0.02, 395.7, 1.7, -2.4, 1.0, 1.5, 344, 17
2023-03-30, 12:46:50.518, 2494.32, 16.87, 48.85, 400, 814, 46.51869965, 6.56779385, 10, 0.05, 395.9, 1.7, -2.3, 1.4, 1.1, 348, 17
2023-03-30, 12:46:51.625, 2490.99, 16.89, 48.83, 400, 844, 46.51869965, 6.56778860, 10, 0.03, 396.3, 1.5, -2.4, 0.8, 0.5, 36, 17
2023-03-30, 12:46:52.729, 2487.66, 16.89, 48.82, 400, 828, 46.51869965, 6.56778955, 10, 0.05, 396.6, 1.7, -2.0, 0.7, 0.9, 300, 17
2023-03-30, 12:46:53.836, 2485.14, 16.87, 48.87, 400, 780, 46.51869202, 6.56778955, 10, 0.01, 396.8, 1.7, -2.2, 0.6, 1.6, 315, 17
2023-03-30, 12:46:54.942, 2482.11, 16.90, 48.82, 400, 822, 46.51869202, 6.56778860, 10, 0.01, 396.9, 1.5, -2.3, 0.9, 1.5, 302, 17
2023-03-30, 12:46:56.049, 2480.41, 16.90, 48.79, 400, 830, 46.51869202, 6.56778860, 11, 0.01, 397.0, 1.6, -2.1, 0.4, 1.3, 311, 17
2023-03-30, 12:46:57.156, 2475.74, 16.89, 48.76, 400, 808, 46.51869202, 6.56778860, 10, 0.01, 397.0, 1.5, -2.3, 1.4, 1.9, 329, 17
2023-03-30, 12:46:58.264, 2474.05, 16.86, 48.80, 400, 834, 46.51869202, 6.56778860, 10, 0.03, 397.0, 1.6, -2.3, 0.8, 2.0, 330, 17
2023-03-30, 12:46:59.398, 2471.01, 16.86, 48.79, 400, 816, 46.51869202, 6.56778669, 10, 0.03, 397.0, 1.8, -2.1, 1.0, 0.7, 0, 17
2023-03-30, 12:47:00.502, 2468.79, 16.87, 48.80, 400, 788, 46.51869202, 6.56778669, 10, 0.05, 397.0, 1.6, -2.2, 0.9, 1.1, 32, 17
2023-03-30, 12:47:01.605, 2467.39, 16.85, 48.81, 400, 788, 46.51869202, 6.56778860, 10, 0.06, 397.0, 1.6, -2.3, 0.2, 0.7, 83, 17
2023-03-30, 12:47:02.710, 2464.87, 16.87, 48.79, 400, 852, 46.51869202, 6.56778860, 10, 0.08, 397.0, 1.6, -2.3, 0.4, 0.9, 85, 17
2023-03-30, 12:47:03.816, 2461.84, 16.85, 48.79, 400, 818, 46.51869202, 6.56778860, 10, 0.06, 397.0, 1.6, -2.3, 0.1, 0.7, 55, 17
2023-03-30, 12:47:04.923, 2460.44, 16.86, 48.79, 400, 814, 46.51869202, 6.56778860, 10, 0.06, 397.1, 1.6, -2.3, 0.9, 0.4, 305, 17
2023-03-30, 12:47:06.029, 2457.40, 16.87, 48.83, 400, 800, 46.51869202, 6.56778860, 11, 0.05, 397.1, 1.6, -2.5, 1.0, 0.3, 80, 17
2023-03-30, 12:47:07.134, 2455.18, 16.86, 48.84, 400, 780, 46.51869202, 6.56778860, 10, 0.04, 397.1, 1.6, -2.2, 1.4, 1.1, 69, 17
2023-03-30, 12:47:08.238, 2452.96, 16.87, 48.83, 400, 741, 46.51869202, 6.56778955, 10, 0.03, 397.1, 1.7, -2.4, 0.9, 1.2, 70, 17
2023-03-30, 12:47:09.342, 2451.56, 16.85, 48.82, 400, 763, 46.51869202, 6.56778955, 10, 0.06, 397.1, 1.6, -2.3, 1.8, 1.2, 107, 17
2023-03-30, 12:47:10.445, 2449.34, 16.85, 48.81, 400, 780, 46.51869202, 6.56778955, 10, 0.05, 397.1, 1.5, -2.2, 1.0, 0.6, 117, 17
2023-03-30, 12:47:11.550, 2441.93, 16.85, 48.85, 400, 743, 46.51869202, 6.56778955, 10, 0.05, 397.1, 1.5, -2.2, 0.7, 0.2, 181, 17
2023-03-30, 12:47:12.653, 2412.65, 16.86, 48.84, 400, 759, 46.51869202, 6.56778955, 10, 0.04, 397.1, 1.7, -2.2, 1.2, 0.9, 159, 17
2023-03-30, 12:47:13.757, 2121.11, 16.87, 48.84, 400, 804, 46.51869202, 6.56778955, 10, 0.01, 397.1, 1.6, -2.3, 0.5, 0.4, 173, 17
2023-03-30, 12:47:35.297, 2886.78, 16.97, 48.94, 400, 725, 46.51869965, 6.56777143, 11, 0.01, 395.8, -2.4, 0.4, 358.0, 0.8, 220, 17
2023-03-30, 12:47:36.403, 2819.80, 16.95, 48.91, 400, 786, 46.51869965, 6.56777143, 11, 0.01, 395.7, -2.3, 0.1, 359.0, 1.8, 142, 17
2023-03-30, 12:47:37.511, 2338.79, 16.92, 48.92, 400, 747, 46.51869965, 6.56777143, 11, 0.07, 395.7, -2.4, 0.2, 358.5, 0.4, 192, 17
2023-03-30, 12:47:38.618, 2909.14, 16.92, 48.88, 400, 735, 46.51869965, 6.56777143, 11, 0.03, 395.7, -2.2, 0.3, 359.3, 0.9, 262, 17
2023-03-30, 12:47:39.728, 2881.88, 16.90, 48.82, 400, 763, 46.51869965, 6.56777143, 11, 0.02, 395.7, -2.3, 0.3, 359.0, 0.5, 238, 17
2023-03-30, 12:47:40.836, 2881.10, 16.90, 48.82, 400, 774, 46.51869965, 6.56777143, 11, 0.01, 395.7, -2.3, 0.4, 358.4, 1.2, 305, 17
2023-03-30, 12:47:41.943, 2877.05, 16.89, 48.79, 400, 800, 46.51869965, 6.56777143, 11, 0.01, 395.7, -2.4, 0.4, 360.0, 1.1, 286, 17
2023-03-30, 12:47:43.051, 2882.83, 16.87, 48.79, 400, 776, 46.51869965, 6.56777143, 11, 0.00, 395.7, -2.3, 0.1, 357.7, 1.8, 263, 17
2023-03-30, 12:47:44.156, 2872.06, 16.87, 48.79, 400, 741, 46.51869965, 6.56777143, 11, 0.01, 395.7, -2.2, 0.0, 358.4, 1.0, 302, 17
2023-03-30, 12:47:45.265, 2871.77, 16.86, 48.75, 400, 698, 46.51869965, 6.56777143, 11, 0.03, 395.7, -2.4, 0.2, 359.1, 2.0, 337, 17
2023-03-30, 12:47:46.371, 2871.99, 16.87, 48.79, 400, 698, 46.51869965, 6.56777143, 11, 0.02, 395.7, -2.3, 0.3, 359.9, 1.7, 348, 17
2023-03-30, 12:47:47.479, 2870.07, 16.86, 48.72, 400, 701, 46.51869965, 6.56777143, 11, 0.01, 395.7, -2.3, 0.4, 358.4, 2.2, 357, 17
2023-03-30, 12:47:48.587, 2869.77, 16.86, 48.76, 400, 713, 46.51869965, 6.56777143, 11, 0.02, 395.7, -2.3, 0.4, 358.5, 1.8, 29, 17
2023-03-30, 12:47:49.691, 2871.11, 16.85, 48.73, 400, 697, 46.51869965, 6.56777143, 11, 0.01, 395.7, -2.2, 0.1, 359.1, 2.0, 15, 17
2023-03-30, 12:47:50.798, 2870.82, 16.87, 48.72, 400, 743, 46.51869965, 6.56777143, 11, 0.02, 395.7, -2.2, 0.5, 358.7, 2.4, 357, 17
2023-03-30, 12:47:51.905, 2867.55, 16.86, 48.72, 400, 699, 46.51869965, 6.56777143, 11, 0.01, 395.7, -2.2, 0.2, 358.8, 2.1, 358, 17
2023-03-30, 12:47:53.013, 2868.60, 16.86, 48.70, 400, 766, 46.51869965, 6.56777143, 11, 0.00, 395.7, -2.3, 0.4, 359.3, 1.5, 7, 17
2023-03-30, 12:47:54.122, 2867.49, 16.85, 48.76, 400, 772, 46.51869965, 6.56777143, 10, 0.02, 395.5, -2.2, 0.4, 360.0, 1.8, 15, 17
2023-03-30, 12:47:55.228, 2869.94, 16.83, 48.69, 400, 745, 46.51869965, 6.56777334, 11, 0.03, 395.3, -2.1, 0.4, 359.1, 1.0, 28, 17
2023-03-30, 12:47:56.334, 2869.94, 16.83, 48.72, 400, 741, 46.51869965, 6.56777334, 11, 0.02, 395.0, -2.3, 0.4, 359.3, 1.3, 352, 17
2023-03-30, 12:47:57.442, 2865.04, 16.85, 48.73, 400, 766, 46.51869965, 6.56777143, 11, 0.03, 394.8, -2.2, 0.5, 358.7, 1.0, 315, 17
2023-03-30, 12:47:58.549, 2860.37, 16.85, 48.76, 400, 749, 46.51869965, 6.56777048, 10, 0.03, 394.7, -2.2, 0.4, 359.2, 0.7, 328, 17
2023-03-30, 12:47:59.654, 2858.15, 16.86, 48.75, 400, 741, 46.51869965, 6.56777143, 10, 0.02, 394.4, -2.2, 0.4, 358.8, 0.8, 0, 17
2023-03-30, 12:48:00.760, 2861.29, 16.87, 48.77, 400, 727, 46.51869965, 6.56777048, 10, 0.02, 394.2, -2.4, 0.4, 358.6, 0.8, 24, 17
2023-03-30, 12:48:01.865, 2844.51, 16.87, 48.77, 400, 737, 46.51869965, 6.56777048, 10, 0.03, 394.1, -2.3, 0.3, 359.6, 0.5, 98, 17
2023-03-30, 12:48:02.968, 2874.34, 16.87, 48.80, 400, 731, 46.51869202, 6.56777048, 11, 0.03, 394.1, -2.2, 0.3, 358.7, 1.0, 111, 17
2023-03-30, 12:48:04.072, 2884.20, 16.90, 48.78, 400, 731, 46.51869202, 6.56777143, 11, 0.03, 394.1, -2.3, 0.3, 359.4, 0.5, 134, 17
2023-03-30, 12:48:05.175, 2882.34, 16.92, 48.78, 400, 713, 46.51869202, 6.56777334, 9, 0.07, 393.9, -2.2, 0.5, 358.8, 0.3, 126, 17
2023-03-30, 12:48:06.280, 2882.63, 16.92, 48.82, 400, 733, 46.51869202, 6.56777668, 10, 0.05, 393.6, -2.3, 0.3, 359.8, 0.6, 47, 17
2023-03-30, 12:48:07.382, 2882.63, 16.90, 48.82, 400, 751, 46.51869202, 6.56777668, 9, 0.03, 393.3, -2.4, 0.3, 359.0, 0.8, 50, 17
2023-03-30, 12:48:08.513, 2882.34, 16.87, 48.80, 400, 727, 46.51869202, 6.56777573, 10, 0.02, 393.1, -2.2, 0.3, 358.7, 0.4, 17, 17
2023-03-30, 12:48:09.613, 2882.86, 16.92, 48.82, 400, 735, 46.51869202, 6.56777668, 10, 0.05, 392.6, -2.3, 0.2, 359.8, 0.5, 53, 17
2023-03-30, 12:48:10.718, 2882.05, 16.89, 48.79, 400, 725, 46.51868439, 6.56777573, 10, 0.02, 392.4, -2.3, 0.2, 359.1, 0.6, 47, 17
2023-03-30, 12:48:11.824, 2882.28, 16.92, 48.80, 400, 751, 46.51868439, 6.56777668, 10, 0.01, 392.2, -2.4, 0.5, 357.7, 0.4, 346, 17
2023-03-30, 12:48:12.930, 2868.40, 16.93, 48.82, 400, 786, 46.51868439, 6.56777859, 10, 0.02, 392.0, -2.3, 0.4, 359.1, 0.4, 328, 17
2023-03-30, 12:48:14.036, 2856.78, 16.93, 48.83, 400, 798, 46.51868439, 6.56777859, 10, 0.01, 392.0, -2.4, 0.3, 358.8, 0.7, 310, 17
2023-03-30, 12:48:41.360, 3224.51, 17.06, 48.96, 400, 696, 46.51872635, 6.56777048, 11, 0.01, 392.8, -1.1, -0.0, 3.9, 1.5, 244, 17
